,Suburb,Address,Rooms,Type,Price,Method,SellerG,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Year,Month,Day,Weekday,Week
8941,253,10632,2,0,850000.0,4,239,5.1,3011.0,2.0,1.0,1.0,152.0,91.0,1910.0,16,-37.80697,144.8928,6,2417.0,2017,7,1,5,26
8942,255,6498,4,0,640000.0,4,260,34.7,3977.0,4.0,2.0,2.0,631.0,179.61048689138576,0.0,7,-38.10542,145.19951,4,2756.0,2017,7,1,5,26
8943,258,2925,4,0,600000.0,0,147,20.5,3752.0,4.0,2.0,2.0,505.0,222.0,2009.0,29,-37.61957,145.0948,2,7969.0,2017,7,1,5,26
8944,258,11949,3,2,386000.0,1,147,20.5,3752.0,3.0,1.0,1.0,216.0,84.0,0.0,29,-37.64491,145.09233,2,7969.0,2017,7,1,5,26
8945,259,1700,2,2,857000.0,1,117,2.7,3141.0,2.0,2.0,2.0,0.0,84.0,2000.0,26,-37.83613,144.99661,5,14887.0,2017,7,1,5,26
8946,259,10333,2,0,1160000.0,1,106,2.7,3141.0,2.0,1.0,0.0,140.0,93.07262569832403,0.0,26,-37.84369,144.98914,5,14887.0,2017,7,1,5,26
8947,259,5719,3,2,1235000.0,1,106,2.7,3141.0,3.0,2.0,1.0,0.0,120.0,0.0,26,-37.84024,145.00038999999995,5,14887.0,2017,7,1,5,26
8948,262,5804,3,0,752500.0,1,266,20.8,3171.0,3.0,1.0,2.0,623.0,99.0,1950.0,9,-37.94106,145.16193,4,7412.0,2017,7,1,5,26
8949,264,1856,3,0,565000.0,1,20,14.0,3021.0,3.0,1.0,2.0,614.0,110.0,1975.0,3,-37.73074,144.78925,6,14042.0,2017,7,1,5,26
8950,264,12971,3,0,610000.0,0,257,14.0,3021.0,3.0,1.0,2.0,563.0,171.0,1989.0,3,-37.7627,144.81107,6,14042.0,2017,7,1,5,26
8951,266,2735,1,2,350000.0,4,82,5.0,3182.0,1.0,1.0,1.0,0.0,41.0,2005.0,25,-37.8614,144.97406999999995,5,13240.0,2017,7,1,5,26
8952,266,11057,2,2,525000.0,1,260,5.0,3182.0,2.0,1.0,1.0,0.0,60.0,1970.0,25,-37.87174,144.98286000000004,5,13240.0,2017,7,1,5,26
8953,266,3043,1,2,517500.0,3,255,5.0,3182.0,1.0,1.0,0.0,980.0,74.0,1920.0,25,-37.85954,144.98869,5,13240.0,2017,7,1,5,26
8954,266,11894,2,2,365000.0,4,211,5.0,3182.0,2.0,1.0,1.0,881.0,49.0,1993.0,25,-37.86476,144.97826,5,13240.0,2017,7,1,5,26
8955,266,9069,2,2,460000.0,3,117,5.0,3182.0,2.0,1.0,1.0,0.0,84.0,0.0,25,-37.85709,144.9873,5,13240.0,2017,7,1,5,26
8956,267,4637,2,0,646000.0,1,155,8.2,3041.0,2.0,1.0,1.0,184.0,55.07652600335527,1990.0,21,-37.7404,144.90835,6,3284.0,2017,7,1,5,26
8957,269,1440,4,0,580000.0,1,194,31.7,3429.0,4.0,2.0,2.0,613.0,221.0,2011.0,11,-37.59501,144.70068999999995,6,14092.0,2017,7,1,5,26
8958,269,11216,3,0,420000.0,1,194,31.7,3429.0,3.0,1.0,2.0,466.0,101.0,1985.0,11,-37.57282,144.70553,6,14092.0,2017,7,1,5,26
8959,269,3760,3,0,650000.0,1,257,31.7,3429.0,3.0,3.0,1.0,852.0,191.26387003641221,1960.0,11,-37.58689,144.72865,6,14092.0,2017,7,1,5,26
8960,270,4473,3,1,525000.0,1,140,10.5,3020.0,3.0,2.0,1.0,177.0,99.69419642857144,0.0,3,-37.79408,144.82613999999995,6,3755.0,2017,7,1,5,26
8961,271,979,3,0,780000.0,2,71,10.5,3020.0,3.0,1.0,2.0,690.0,152.52631578947367,0.0,3,-37.77176,144.84062,6,4217.0,2017,7,1,5,26
8962,272,8231,4,0,765000.0,1,67,10.5,3020.0,4.0,2.0,2.0,690.0,154.35886967659303,0.0,3,-37.7875,144.80983999999995,6,6763.0,2017,7,1,5,26
8963,273,1413,3,0,2100000.0,4,106,10.2,3127.0,3.0,1.0,9.0,841.0,124.0,1960.0,28,-37.83729,145.10929,5,5457.0,2017,7,1,5,26
8964,273,8031,3,0,1385000.0,1,73,10.2,3127.0,3.0,2.0,1.0,385.0,131.90190453889085,1993.0,28,-37.82886,145.10093,5,5457.0,2017,7,1,5,26
8965,275,6839,3,0,451500.0,1,203,18.4,3029.0,3.0,1.0,1.0,346.0,124.11793611793613,0.0,30,-37.84123,144.69648999999995,6,10160.0,2017,7,1,5,26
8966,275,4282,3,0,526000.0,1,188,18.4,3029.0,3.0,2.0,2.0,407.0,146.0,2010.0,30,-37.83867,144.7034,6,10160.0,2017,7,1,5,26
8967,276,6752,4,0,605500.0,1,257,18.0,3037.0,4.0,2.0,2.0,724.0,193.0,2002.0,19,-37.71071,144.74962,6,4242.0,2017,7,1,5,26
8968,277,3263,3,0,427500.0,1,196,15.5,3038.0,3.0,2.0,2.0,189.0,75.85600984975376,0.0,3,-37.70308,144.79953999999995,6,5336.0,2017,7,1,5,26
8969,279,7373,5,0,1705000.0,0,260,12.4,3107.0,5.0,4.0,2.0,968.0,353.0,1970.0,15,-37.77083,145.11516,0,5420.0,2017,7,1,5,26
8970,280,11438,3,0,551200.0,3,267,27.0,3154.0,3.0,1.0,2.0,1007.0,198.28957528957528,1940.0,13,-37.86387,145.31762,0,1690.0,2017,7,1,5,26
8971,281,4363,3,2,542000.0,1,196,15.3,3074.0,3.0,2.0,2.0,213.0,118.67142857142858,0.0,29,-37.67748,145.01791,2,7955.0,2017,7,1,5,26
8972,282,7705,4,0,2070000.0,3,106,7.0,3071.0,4.0,3.0,2.0,530.0,251.0,2016.0,6,-37.76281,145.01986000000005,2,8870.0,2017,7,1,5,26
8973,283,1743,6,0,2800000.0,1,135,4.1,3142.0,6.0,2.0,2.0,581.0,291.29371584699453,2007.0,26,-37.83195,145.01215,5,7217.0,2017,7,1,5,26
8974,285,4884,2,1,385000.0,3,203,18.4,3029.0,2.0,1.0,1.0,206.0,135.0,0.0,30,-37.84219,144.71155,6,5811.0,2017,7,1,5,26
8975,286,8879,3,0,500000.0,3,105,12.9,3043.0,3.0,1.0,1.0,268.0,75.09663567202028,0.0,11,-37.70367,144.88081,6,3296.0,2017,7,1,5,26
8976,286,6749,4,0,821000.0,1,105,12.9,3043.0,4.0,1.0,6.0,763.0,213.8012426035503,2007.0,11,-37.69048,144.87312,6,3296.0,2017,7,1,5,26
8977,288,4682,3,1,917000.0,1,161,17.2,3133.0,3.0,2.0,2.0,260.0,inf,2004.0,28,-37.831,145.19843999999995,0,4181.0,2017,7,1,5,26
8978,290,7736,4,0,1115000.0,1,146,8.9,3084.0,4.0,2.0,2.0,592.0,155.6551724137931,0.0,0,-37.73789,145.08952,0,2698.0,2017,7,1,5,26
8979,290,7914,3,0,905000.0,3,146,8.9,3084.0,3.0,2.0,2.0,331.0,166.0,2001.0,0,-37.73298,145.08893999999995,0,2698.0,2017,7,1,5,26
8980,292,11899,2,0,450000.0,0,184,14.7,3152.0,2.0,2.0,2.0,74.0,22.706120190670752,0.0,13,-37.84646,145.22591,0,5424.0,2017,7,1,5,26
8981,293,10460,3,0,1015000.0,3,196,14.7,3152.0,3.0,2.0,2.0,550.0,171.45476772616138,0.0,13,-37.88695,145.21891000000005,0,7082.0,2017,7,1,5,26
8982,298,5486,3,0,510000.0,1,196,14.7,3030.0,3.0,2.0,2.0,658.0,125.0,1984.0,30,-37.88688,144.67244,6,16166.0,2017,7,1,5,26
8983,298,2999,4,0,645000.0,1,257,14.7,3030.0,4.0,2.0,2.0,702.0,153.79114948880905,0.0,30,-37.8967,144.65264,6,16166.0,2017,7,1,5,26
8984,298,215,3,0,427000.0,1,85,14.7,3030.0,3.0,1.0,2.0,637.0,139.55122823984527,0.0,30,-37.91165,144.67241,6,16166.0,2017,7,1,5,26
8985,299,2869,3,0,845000.0,0,104,6.4,3012.0,3.0,1.0,2.0,422.0,109.0,1950.0,16,-37.79644,144.86388,6,5058.0,2017,7,1,5,26
8986,299,5816,2,0,876000.0,1,23,6.4,3012.0,2.0,1.0,1.0,369.0,119.10354314418657,0.0,16,-37.79205,144.87142,6,5058.0,2017,7,1,5,26
8987,301,6114,3,0,578000.0,1,105,16.5,3049.0,3.0,2.0,1.0,308.0,70.63157894736841,0.0,11,-37.67485,144.88995,2,2474.0,2017,7,1,5,26
8988,304,12881,4,0,510000.0,1,196,17.6,3027.0,4.0,2.0,2.0,443.0,443.0,2007.0,30,-37.8543,144.74437,6,1999.0,2017,7,1,5,26
8989,308,10810,2,2,390000.0,1,196,25.5,3750.0,2.0,1.0,1.0,197.0,84.0,0.0,29,-37.61401,145.03301000000005,2,2940.0,2017,7,1,5,26
8990,308,5101,4,0,525000.0,1,90,25.5,3750.0,4.0,2.0,2.0,415.0,167.13,0.0,29,-37.6161,145.03937,2,2940.0,2017,7,1,5,26
8991,310,9828,3,0,480000.0,1,260,27.2,3024.0,3.0,1.0,2.0,743.0,110.0,1990.0,30,-37.89757,144.63041,6,5262.0,2017,7,1,5,26
8992,313,12821,4,0,1000000.0,3,239,6.3,3013.0,4.0,2.0,2.0,438.0,168.6822395253986,0.0,16,-37.81789000000001,144.86744,6,6543.0,2017,7,1,5,26
8993,313,12044,3,0,1240000.0,4,104,6.3,3013.0,3.0,3.0,6.0,668.0,257.259671239649,1990.0,16,-37.81381,144.87438,6,6543.0,2017,7,1,5,26
8994,313,11498,3,0,1115000.0,3,239,6.3,3013.0,3.0,1.0,2.0,446.0,115.0,0.0,16,-37.82004000000001,144.87174,6,6543.0,2017,7,1,5,26
8995,1,10087,2,2,507000.0,1,16,7.5,3040.0,2.0,1.0,1.0,0.0,80.0,1960.0,21,-37.75571,144.90366,6,1543.0,2017,6,3,5,22
8996,2,11428,3,0,845000.0,1,16,10.4,3042.0,3.0,1.0,2.0,589.0,171.6616717777158,0.0,21,-37.72207,144.87905,6,3464.0,2017,6,3,5,22
8997,2,12050,3,0,1250000.0,1,16,10.4,3042.0,3.0,1.0,1.0,773.0,225.28772883561007,2007.0,21,-37.72265,144.8793,6,3464.0,2017,6,3,5,22
8998,2,12414,4,0,1026000.0,1,28,10.4,3042.0,0.0,3.0,2.0,534.0,155.63214385280176,0.0,21,-37.72623,144.86773,6,3464.0,2017,6,3,5,22
8999,2,6638,3,2,850000.0,1,16,10.4,3042.0,3.0,2.0,1.0,307.0,165.47517730496455,0.0,21,-37.72649000000001,144.88488999999996,6,3464.0,2017,6,3,5,22
9000,4,4118,2,0,2905000.0,1,192,3.0,3206.0,2.0,1.0,1.0,254.0,211.66666666666669,2007.0,25,-37.84583,144.95658,5,3280.0,2017,6,3,5,22
9001,4,3588,2,0,1380000.0,1,2,3.0,3206.0,2.0,1.0,1.0,164.0,136.66666666666669,0.0,25,-37.84763,144.95175,5,3280.0,2017,6,3,5,22
9002,4,5268,3,0,2500000.0,4,85,3.0,3206.0,3.0,2.0,1.0,165.0,148.5,1890.0,25,-37.84152,144.95027,5,3280.0,2017,6,3,5,22
9003,4,9649,3,0,2120000.0,1,41,3.0,3206.0,3.0,1.0,2.0,225.0,187.5,0.0,25,-37.84396,144.95658999999995,5,3280.0,2017,6,3,5,22
9004,4,6410,2,0,2015000.0,1,135,3.0,3206.0,2.0,1.0,2.0,178.0,148.33333333333334,0.0,25,-37.84098,144.95115,5,3280.0,2017,6,3,5,22
9005,5,6689,3,0,787000.0,1,260,10.5,3020.0,3.0,1.0,3.0,716.0,111.0,1955.0,3,-37.77917,144.81407,6,2185.0,2017,6,3,5,22
9006,6,9962,4,0,2220000.0,1,111,5.7,3078.0,4.0,2.0,3.0,580.0,184.0,1930.0,6,-37.77227,145.0284,2,2211.0,2017,6,3,5,22
9007,7,4488,2,2,540000.0,3,260,11.0,3018.0,2.0,1.0,1.0,132.0,65.42608695652174,1980.0,10,-37.86444,144.82304,6,5301.0,2017,6,3,5,22
9008,9,3065,3,0,585000.0,1,23,9.4,3025.0,3.0,1.0,1.0,402.0,109.01694915254237,0.0,10,-37.83012,144.84818,6,5132.0,2017,6,3,5,22
9009,11,8866,2,2,700500.0,1,260,6.3,3143.0,2.0,1.0,1.0,0.0,84.0,0.0,26,-37.85385,145.0284,5,4836.0,2017,6,3,5,22
9010,11,5000,3,0,2385000.0,1,135,6.3,3143.0,3.0,1.0,0.0,256.0,130.0,1910.0,26,-37.85911,145.01783,5,4836.0,2017,6,3,5,22
9011,12,6266,3,0,1500000.0,0,23,4.3,3032.0,3.0,3.0,1.0,382.0,218.0,2008.0,21,-37.77206,144.90397,6,6567.0,2017,6,3,5,22
9012,13,13254,4,1,1655000.0,1,260,10.2,3147.0,4.0,3.0,2.0,510.0,240.0,2013.0,2,-37.87159000000001,145.0795,5,3052.0,2017,6,3,5,22
9013,13,9281,4,0,1800000.0,1,101,10.2,3147.0,4.0,2.0,2.0,682.0,187.57276368491324,0.0,2,-37.8621,145.08588,5,3052.0,2017,6,3,5,22
9014,13,11432,2,0,1880000.0,3,32,10.2,3147.0,2.0,2.0,2.0,627.0,172.44592790387185,0.0,2,-37.86236,145.08787,5,3052.0,2017,6,3,5,22
9015,13,5105,4,0,2405000.0,1,106,10.2,3147.0,4.0,2.0,2.0,604.0,125.0,1930.0,2,-37.86513,145.07918999999995,5,3052.0,2017,6,3,5,22
9016,18,1872,3,0,1000000.0,3,16,9.5,3034.0,3.0,1.0,1.0,723.0,184.12563667232598,0.0,21,-37.77222,144.85412,6,4502.0,2017,6,3,5,22
9017,18,2396,5,0,945000.0,1,150,9.5,3034.0,5.0,2.0,1.0,570.0,145.16129032258064,1950.0,21,-37.76848,144.86293999999995,6,4502.0,2017,6,3,5,22
9018,20,11055,1,2,290000.0,1,106,6.4,3183.0,1.0,1.0,1.0,880.0,inf,2007.0,25,-37.86752,144.99668,5,2952.0,2017,6,3,5,22
9019,21,9820,3,1,1810000.0,1,161,7.9,3103.0,3.0,2.0,2.0,400.0,273.8101510361784,2007.0,2,-37.80511,145.08972,5,5682.0,2017,6,3,5,22
9020,22,6364,4,0,1593000.0,1,73,9.7,3104.0,4.0,3.0,2.0,598.0,164.38335809806836,0.0,2,-37.78142,145.09226999999996,5,7809.0,2017,6,3,5,22
9021,22,5034,5,0,3100000.0,0,260,9.7,3104.0,5.0,3.0,2.0,616.0,355.0,2007.0,2,-37.80004,145.09869,5,7809.0,2017,6,3,5,22
9022,23,7650,5,0,930000.0,1,161,23.2,3153.0,5.0,2.0,2.0,992.0,198.0,1970.0,13,-37.84613,145.25606000000005,0,5030.0,2017,6,3,5,22
9023,23,3494,3,0,700000.0,1,23,23.2,3153.0,3.0,2.0,1.0,509.0,140.0,1980.0,13,-37.84823,145.26673,0,5030.0,2017,6,3,5,22
9024,23,1965,4,1,860000.0,1,196,23.2,3153.0,4.0,3.0,2.0,304.0,155.0,1970.0,13,-37.8543,145.25253,0,5030.0,2017,6,3,5,22
9025,27,12024,2,0,1470000.0,1,94,17.3,3193.0,2.0,1.0,4.0,633.0,116.0,1960.0,1,-37.98489,145.04116000000005,5,5366.0,2017,6,3,5,22
9026,27,7786,6,0,1660000.0,0,35,17.3,3193.0,6.0,3.0,4.0,730.0,209.3011383181662,2007.0,1,-37.98825,145.03226999999995,5,5366.0,2017,6,3,5,22
9027,29,10592,4,0,1600000.0,0,260,11.4,3204.0,4.0,2.0,2.0,604.0,169.91275040519218,0.0,8,-37.92135,145.02917,5,6795.0,2017,6,3,5,22
9028,29,8392,4,1,1200000.0,0,32,11.4,3204.0,4.0,2.0,2.0,293.0,226.0,2012.0,8,-37.92594,145.03184,5,6795.0,2017,6,3,5,22
9029,30,12844,3,0,1185000.0,0,140,13.8,3165.0,3.0,2.0,2.0,644.0,145.0,0.0,8,-37.92332,145.07483,5,10969.0,2017,6,3,5,22
9030,30,11679,4,0,1460000.0,3,82,13.8,3165.0,4.0,1.0,2.0,722.0,209.18874172185429,1955.0,8,-37.91311,145.06496,5,10969.0,2017,6,3,5,22
9031,30,11262,3,1,935000.0,1,260,13.8,3165.0,3.0,2.0,2.0,244.0,165.3777777777778,2000.0,8,-37.9203,145.08074,5,10969.0,2017,6,3,5,22
9032,30,8253,4,0,1620000.0,1,260,13.8,3165.0,4.0,2.0,2.0,426.0,255.0,2014.0,8,-37.91657,145.05534,5,10969.0,2017,6,3,5,22
9033,30,5676,4,0,1580000.0,1,32,13.8,3165.0,4.0,2.0,2.0,604.0,175.0,1950.0,8,-37.91327,145.07917,5,10969.0,2017,6,3,5,22
9034,30,5070,3,0,1315000.0,1,32,13.8,3165.0,3.0,1.0,2.0,617.0,353.0,2007.0,8,-37.92284,145.06423,5,10969.0,2017,6,3,5,22
9035,32,783,2,2,767000.0,3,46,17.3,3193.0,2.0,1.0,2.0,206.0,inf,1970.0,1,-37.97614,145.02014,5,2866.0,2017,6,3,5,22
9036,32,7563,5,0,2520000.0,1,45,17.3,3193.0,5.0,3.0,2.0,947.0,293.35639097744365,2007.0,1,-37.97956,145.02303,5,2866.0,2017,6,3,5,22
9037,33,9636,4,0,1695000.0,1,106,13.4,3130.0,4.0,3.0,4.0,696.0,215.0,1950.0,28,-37.81726,145.16061000000005,0,5713.0,2017,6,3,5,22
9038,34,7726,4,1,990000.0,3,161,13.4,3130.0,4.0,2.0,1.0,296.0,135.0,1950.0,28,-37.8054,145.15701,0,2867.0,2017,6,3,5,22
9039,36,503,3,0,836000.0,1,196,27.0,3196.0,3.0,2.0,2.0,407.0,134.0,1970.0,12,-38.06257,145.1226,4,2887.0,2017,6,3,5,22
9040,37,1873,4,0,780000.0,3,7,25.0,3155.0,4.0,2.0,2.0,820.0,180.0,1975.0,13,-37.87393,145.28858,0,9704.0,2017,6,3,5,22
9041,37,6261,4,0,783000.0,3,16,25.0,3155.0,4.0,1.0,3.0,730.0,153.0,1975.0,13,-37.87377,145.28688,0,9704.0,2017,6,3,5,22
9042,37,6332,5,0,2020000.0,0,184,25.0,3155.0,5.0,3.0,0.0,2735.0,522.0331950207468,2007.0,13,-37.86625,145.26317,0,9704.0,2017,6,3,5,22
9043,37,1096,3,0,706500.0,3,267,25.0,3155.0,3.0,2.0,3.0,723.0,138.0,0.0,13,-37.83883,145.28893,0,9704.0,2017,6,3,5,22
9044,40,577,2,2,637000.0,1,152,16.1,3088.0,2.0,1.0,1.0,318.0,104.0,1980.0,0,-37.70688,145.11791000000005,0,1390.0,2017,6,3,5,22
9045,41,4437,3,2,1336000.0,1,260,10.5,3186.0,3.0,2.0,1.0,249.0,273.90000000000003,2007.0,1,-37.90597,145.00208,5,10579.0,2017,6,3,5,22
9046,41,3791,2,2,1400000.0,0,94,10.5,3186.0,2.0,2.0,2.0,0.0,104.0,0.0,1,-37.90115,144.98776,5,10579.0,2017,6,3,5,22
9047,41,11451,3,0,1175000.0,0,23,10.5,3186.0,3.0,1.0,3.0,284.0,120.0,1970.0,1,-37.91155,145.00656999999995,5,10579.0,2017,6,3,5,22
9048,41,1220,3,0,1935000.0,1,192,10.5,3186.0,3.0,2.0,1.0,385.0,161.0,1940.0,1,-37.91068,145.00394,5,10579.0,2017,6,3,5,22
9049,41,2155,3,0,1950000.0,2,23,10.5,3186.0,3.0,1.0,2.0,632.0,254.65882352941176,2007.0,1,-37.91677,145.00372,5,10579.0,2017,6,3,5,22
9050,41,6879,4,0,2250000.0,1,94,10.5,3186.0,4.0,2.0,1.0,512.0,206.30588235294118,2007.0,1,-37.9031,144.9938,5,10579.0,2017,6,3,5,22
9051,41,11172,3,2,897000.0,1,32,10.5,3186.0,3.0,1.0,1.0,164.0,180.4,1970.0,1,-37.92109,145.00088,5,10579.0,2017,6,3,5,22
9052,42,6672,5,0,2000000.0,0,94,10.3,3187.0,5.0,3.0,2.0,645.0,249.0,1990.0,1,-37.91818,145.01513,5,6938.0,2017,6,3,5,22
9053,46,2877,3,0,1590000.0,3,155,5.2,3056.0,3.0,2.0,1.0,322.0,146.24166666666667,0.0,23,-37.76316,144.97108,2,11918.0,2017,6,3,5,22
9054,46,7696,3,0,1435000.0,3,155,5.2,3056.0,3.0,2.0,0.0,251.0,108.0,1890.0,23,-37.77588,144.95736000000005,2,11918.0,2017,6,3,5,22
9055,46,8112,2,0,1315000.0,1,155,5.2,3056.0,2.0,1.0,1.0,234.0,106.0,1910.0,23,-37.77539,144.95576,2,11918.0,2017,6,3,5,22
9056,46,11912,2,0,730000.0,1,155,5.2,3056.0,2.0,1.0,1.0,134.0,60.858333333333334,1970.0,23,-37.76569,144.9656,2,11918.0,2017,6,3,5,22
9057,46,3650,2,0,700000.0,0,155,5.2,3056.0,2.0,1.0,1.0,61.0,112.0,2007.0,23,-37.766,144.96076000000005,2,11918.0,2017,6,3,5,22
9058,46,2901,3,0,1900000.0,0,155,5.2,3056.0,3.0,2.0,3.0,372.0,168.95,0.0,23,-37.7649,144.96761999999995,2,11918.0,2017,6,3,5,22
9059,46,7941,2,0,920000.0,1,155,5.2,3056.0,2.0,1.0,1.0,240.0,109.0,1995.0,23,-37.75697,144.95543,2,11918.0,2017,6,3,5,22
9060,46,12406,2,1,765000.0,3,106,5.2,3056.0,2.0,2.0,1.0,77.0,88.0,2007.0,23,-37.7617,144.96406000000005,2,11918.0,2017,6,3,5,22
9061,46,1245,4,0,1400000.0,0,255,5.2,3056.0,4.0,1.0,2.0,678.0,177.0,1900.0,23,-37.75967,144.97214,2,11918.0,2017,6,3,5,22
9062,46,5852,2,0,740000.0,0,155,5.2,3056.0,2.0,1.0,0.0,0.0,150.0,0.0,23,-37.76733,144.96079,2,11918.0,2017,6,3,5,22
9063,47,11879,2,2,570000.0,1,140,4.0,3057.0,2.0,1.0,1.0,0.0,84.0,1980.0,23,-37.7631,144.98138,2,5533.0,2017,6,3,5,22
9064,47,6329,2,0,1105000.0,1,155,4.0,3057.0,2.0,1.0,2.0,173.0,79.0,1890.0,23,-37.77524,144.97529,2,5533.0,2017,6,3,5,22
9065,48,9089,3,0,1200000.0,3,255,5.2,3055.0,3.0,1.0,1.0,473.0,170.06741573033707,0.0,23,-37.7535,144.94643,2,7082.0,2017,6,3,5,22
9066,48,11233,4,0,1325000.0,1,106,5.2,3055.0,4.0,1.0,0.0,465.0,167.19101123595505,0.0,23,-37.75569,144.95186,2,7082.0,2017,6,3,5,22
9067,49,9137,3,0,1160000.0,1,16,10.8,3105.0,3.0,1.0,1.0,603.0,184.46753246753246,0.0,15,-37.77173,145.09581,0,4480.0,2017,6,3,5,22
9068,49,2006,3,0,1320000.0,1,106,10.8,3105.0,3.0,1.0,3.0,902.0,275.93650793650795,2007.0,15,-37.78006,145.10169,0,4480.0,2017,6,3,5,22
9069,51,9386,3,0,780000.0,1,16,12.1,3083.0,3.0,1.0,1.0,546.0,139.14589823468327,0.0,0,-37.69388,145.06463,2,10175.0,2017,6,3,5,22
9070,55,10058,4,1,845000.0,0,260,10.4,3125.0,4.0,3.0,2.0,94.0,184.0,0.0,28,-37.85213,145.10928,5,5678.0,2017,6,3,5,22
9071,55,4354,2,2,700000.0,1,32,10.4,3125.0,2.0,1.0,1.0,251.0,155.2577319587629,1975.0,28,-37.84738,145.11997,5,5678.0,2017,6,3,5,22
9072,56,3694,4,0,1032000.0,1,16,14.7,3151.0,4.0,2.0,2.0,599.0,120.0,1960.0,28,-37.848,145.14165,0,4048.0,2017,6,3,5,22
9073,57,4307,4,0,821000.0,0,222,14.8,3023.0,4.0,2.0,2.0,638.0,270.18,2009.0,3,-37.76189,144.78517,6,2674.0,2017,6,3,5,22
9074,58,11389,4,0,3050000.0,1,106,7.7,3124.0,4.0,2.0,2.0,984.0,301.2244897959184,1930.0,2,-37.84,145.07853,5,8920.0,2017,6,3,5,22
9075,58,12514,3,1,1171000.0,1,135,7.7,3124.0,3.0,2.0,2.0,350.0,320.572213537966,2007.0,2,-37.8356,145.08005,5,8920.0,2017,6,3,5,22
9076,60,2900,3,0,2050000.0,0,161,8.4,3126.0,3.0,2.0,3.0,779.0,268.1209302325582,2007.0,2,-37.83271,145.08414,5,3265.0,2017,6,3,5,22
9077,60,4730,2,2,850000.0,0,73,8.4,3126.0,2.0,1.0,1.0,116.0,85.0,1960.0,2,-37.82012,145.08526,5,3265.0,2017,6,3,5,22
9078,62,10474,2,0,1501000.0,1,155,3.5,3054.0,2.0,1.0,0.0,152.0,90.77051247441982,0.0,31,-37.78381,144.97608,2,3106.0,2017,6,3,5,22
9079,63,2500,3,0,1570000.0,1,260,10.1,3163.0,3.0,2.0,2.0,602.0,180.0,1970.0,8,-37.90248,145.05943,5,7822.0,2017,6,3,5,22
9080,63,765,3,2,1275000.0,1,255,10.1,3163.0,3.0,2.0,2.0,750.0,132.0,1984.0,8,-37.90092,145.04924,5,7822.0,2017,6,3,5,22
9081,63,3343,3,0,1435000.0,1,82,10.1,3163.0,3.0,2.0,2.0,430.0,161.0,1938.0,8,-37.90008,145.06187,5,7822.0,2017,6,3,5,22
9082,63,1052,4,0,1455000.0,3,255,10.1,3163.0,4.0,2.0,2.0,608.0,218.31238779174146,2007.0,8,-37.89106,145.04675,5,7822.0,2017,6,3,5,22
9083,63,913,2,2,620000.0,0,196,10.1,3163.0,2.0,1.0,2.0,158.0,inf,1970.0,8,-37.89267,145.05473999999995,5,7822.0,2017,6,3,5,22
9084,64,10780,3,0,600000.0,1,16,14.8,3023.0,3.0,1.0,3.0,406.0,196.0,2005.0,19,-37.72484,144.74296,6,7719.0,2017,6,3,5,22
9085,65,3662,4,0,965000.0,3,32,31.2,3197.0,4.0,1.0,3.0,1000.0,330.1195880070194,2007.0,12,-38.07921,145.12761,4,1989.0,2017,6,3,5,22
9086,65,2680,2,2,529000.0,1,32,31.2,3197.0,2.0,1.0,1.0,199.0,84.0,1970.0,12,-38.07938,145.13227,4,1989.0,2017,6,3,5,22
9087,65,9957,3,0,881000.0,1,196,31.2,3197.0,3.0,1.0,2.0,538.0,177.60433834777643,0.0,12,-38.07405,145.13211,4,1989.0,2017,6,3,5,22
9088,65,6883,4,0,845000.0,0,32,31.2,3197.0,4.0,2.0,2.0,633.0,134.0,1930.0,12,-38.0781,145.12429,4,1989.0,2017,6,3,5,22
9089,67,4546,2,2,650000.0,4,140,8.7,3162.0,2.0,2.0,1.0,0.0,99.0,2010.0,8,-37.88776,145.03364,5,2379.0,2017,6,3,5,22
9090,68,10120,2,2,350000.0,3,82,8.4,3145.0,2.0,0.0,0.0,0.0,84.0,0.0,8,-37.88385,145.04785,5,608.0,2017,6,3,5,22
9091,69,7024,1,2,350000.0,0,260,7.8,3161.0,1.0,1.0,1.0,0.0,53.3,1960.0,8,-37.8681,145.02576000000005,5,6923.0,2017,6,3,5,22
9092,69,698,2,2,665000.0,1,255,7.8,3161.0,2.0,1.0,1.0,0.0,93.0,1970.0,8,-37.86827,145.02113,5,6923.0,2017,6,3,5,22
9093,71,12330,3,0,1080000.0,0,140,11.7,3148.0,3.0,1.0,1.0,588.0,144.80597014925374,0.0,20,-37.88246,145.10046,5,3582.0,2017,6,3,5,22
9094,71,7108,2,0,674000.0,1,32,11.7,3148.0,2.0,1.0,1.0,218.0,94.0,1980.0,20,-37.88093,145.10574,5,3582.0,2017,6,3,5,22
9095,72,10018,2,2,525000.0,0,260,27.0,3196.0,2.0,1.0,1.0,506.0,189.29496402877697,2011.0,12,-38.05304,145.1151,4,3906.0,2017,6,3,5,22
9096,72,7386,3,0,840000.0,1,196,27.0,3196.0,3.0,2.0,2.0,534.0,126.0,1975.0,12,-38.04683,145.1261,4,3906.0,2017,6,3,5,22
9097,74,604,2,1,745000.0,1,196,17.9,3192.0,2.0,1.0,2.0,359.0,98.5,1991.0,12,-37.96342,145.06516000000005,5,9758.0,2017,6,3,5,22
